user_id,cluster,dominant_poi_type,aux_poi_types
154158,0,Mall,Clothing Store;Japanese Restaurant;Food Court;Boutique;Coffee Shop
62621,2,Mall,Chinese Restaurant;Multiplex;Restaurant;University;Bar
18733,0,Mall,Flea Market;Nightclub;Subway;Boutique;Burger Joint
179335,2,Mall,Chinese Restaurant;Caf;Japanese Restaurant;Boutique;Airport Terminal
19522,0,Mall,Clothing Store;General College & University;Boutique;Burger Joint;Caf
80219,2,Chinese Restaurant,Japanese Restaurant;Mall;Sushi Restaurant;Food Court;Restaurant
67874,0,Fast Food Restaurant,Mall;Coffee Shop;Italian Restaurant;American Restaurant;Bar
5427,0,Mall,Multiplex;Bus Station;Boutique;Chinese Restaurant;Coffee Shop
800,2,Mall,Subway;Food Court;Japanese Restaurant;Train Station;Bus Station
66067,0,Bus Station,Event Space;Grocery Store;Mall;Food Court;Train Station
264102,0,Italian Restaurant,Caf;Coffee Shop;Bus Line;Food Court;Fried Chicken Joint
110150,0,Mall,American Restaurant;Multiplex;Tea Room;Asian Restaurant;Chinese Restaurant
156472,0,Mall,Food Court;Bus Station;Coffee Shop;Dessert Shop;High School
63664,0,High School,Mall;School;College Academic Building;Bus Station;Hospital
68446,0,Hospital,Bar;University;Coffee Shop;Food Court;Government Building
125172,0,Mall,Caf;Coffee Shop;Hotel;Italian Restaurant;Airport
259218,0,Mall,General College & University;Asian Restaurant;Department Store;Event Space;Multiplex
245177,2,Multiplex,Ramen /  Noodle House;Chinese Restaurant;Dessert Shop;Food Court;American Restaurant
145604,0,Mall,Chinese Restaurant;Food Court;Bus Station;Flea Market;Sushi Restaurant
44271,0,Nightclub,Mall;Chinese Restaurant;Multiplex;Dessert Shop;Subway
164380,0,Government Building,Mall;Department Store;Hotel;Bus Station;Nightclub
102137,0,Mall,Food Court;Restaurant;Asian Restaurant;Multiplex;Chinese Restaurant
139020,0,Church,School;High School;Airport Terminal;Mall;Trade School
260177,0,Hotel,Asian Restaurant;General College & University;Chinese Restaurant;Japanese Restaurant;Ramen /  Noodle House
48415,0,Mall,Grocery Store;Caf;Chinese Restaurant;Airport Terminal;Dessert Shop
135491,0,Restaurant,Food Court;Bar;Boutique;Caf;Coffee Shop
114740,0,Food Court,Mall;Asian Restaurant;Bus Station;Clothing Store;Coffee Shop
95038,0,Mall,Fried Chicken Joint;General Entertainment;Flea Market;Train Station;Asian Restaurant
77773,0,Mall,Nightclub;Subway;Chinese Restaurant;Fried Chicken Joint;Train Station
212899,0,Mall,Coffee Shop;Fast Food Restaurant;Government Building;American Restaurant;Chinese Restaurant
212913,0,Subway,Trade School;Bus Station;Sushi Restaurant;Fast Food Restaurant;Mall
142110,0,Mall,Grocery Store;Train Station;Coffee Shop;Government Building;High School
47349,2,Hotel,Mall;Chinese Restaurant;Caf;Nightclub;Restaurant
57001,0,Trade School,Bus Station;Train Station;Mall;Fast Food Restaurant;Bus Line
59856,0,Mall,Boutique;Flea Market;Bar;Hospital;Ramen /  Noodle House
59018,0,Fast Food Restaurant,Airport Terminal;Airport;Burger Joint;Bus Line;Food Court
41738,0,High School,College Cafeteria;Church;Mall;Fast Food Restaurant;Coffee Shop
44035,0,Mall,Food Court;Trade School;Burger Joint;Caf;Fast Food Restaurant
249015,0,Mall,Coffee Shop;Food Court;Train Station;School;Bus Station
193664,0,Mall,Caf;Church;Food Court;Bus Station;Coffee Shop
48380,0,Mall,Coffee Shop;Asian Restaurant;Fast Food Restaurant;Grocery Store;Ice Cream Shop
260238,0,Food Court,Asian Restaurant;Japanese Restaurant;Fast Food Restaurant;Mall;Multiplex
67281,0,Bus Station,Mall;Boutique;Food Court;Fried Chicken Joint;School
77191,2,Food Court,Asian Restaurant;Burger Joint;Coffee Shop;Japanese Restaurant;Ramen /  Noodle House
216053,0,Coffee Shop,Mall;Asian Restaurant;Chinese Restaurant;Japanese Restaurant;Ramen /  Noodle House
142319,0,Bar,Multiplex;Japanese Restaurant;Seafood Restaurant;Caf;Chinese Restaurant
252664,2,Japanese Restaurant,Mall;Caf;Chinese Restaurant;Burger Joint;Coffee Shop
259687,0,Mall,Food Court;Furniture / Home Store;Government Building;Multiplex;Asian Restaurant
58421,0,Mall,Grocery Store;Fast Food Restaurant;Seafood Restaurant;Airport;Asian Restaurant
100081,0,Mall,Nightclub;Chinese Restaurant;Coffee Shop;Italian Restaurant;Bar
23635,0,Train Station,Mall;Coffee Shop;Food Court;Fast Food Restaurant;Restaurant
26131,0,Mall,Chinese Restaurant;Grocery Store;Multiplex
105493,0,Mall,General Entertainment;Hotel;School;American Restaurant;General College & University
99041,0,Mall,Fast Food Restaurant;Fried Chicken Joint;Multiplex;Subway;Dessert Shop
27836,0,Bus Station,Trade School;Train Station;Park;Airport Terminal;Mall
50041,2,Caf,Subway;Mall;Furniture / Home Store;Bus Station;Restaurant
204520,0,Mall,Multiplex;Grocery Store;Hospital;Boutique;Dessert Shop
64278,2,Caf,Mall;Chinese Restaurant;Coffee Shop;Bar;Boutique
196319,0,Mall,Flea Market;Food Court;Multiplex;Nightclub;Chinese Restaurant
68293,0,University,Bus Line;Mall;Caf;Restaurant;American Restaurant
150932,0,Bus Station,School;Bus Line;Food Court;Fried Chicken Joint;Mall
13547,0,Mall,Hospital;American Restaurant;Fast Food Restaurant;Food Court;Furniture / Home Store
213103,0,Airport Terminal,Coffee Shop;College Academic Building;Sushi Restaurant;Food Court;Ice Cream Shop
20682,2,Mall,Flea Market;Chinese Restaurant;Dessert Shop;Coffee Shop;Department Store
162212,0,Hotel,General College & University;Seafood Restaurant;Church;Mall;Department Store
50570,0,Mall,Subway;Bus Station;Coffee Shop;Seafood Restaurant;Airport Terminal
172443,0,Bus Line,Mall;Asian Restaurant;Food Court;Bar;Dessert Shop
72289,0,Mall,Bar;Chinese Restaurant;Coffee Shop;Food Court;Flea Market
193511,0,Nightclub,Ramen /  Noodle House;Asian Restaurant;Bar;Caf
47626,2,Chinese Restaurant,Italian Restaurant;Japanese Restaurant;Hotel;Restaurant;Food Court
210292,0,Airport Terminal,Bus Station;Coffee Shop;General Entertainment
78479,0,Bus Station,Government Building;Train Station;Caf;Event Space;Food Court
107828,0,School,Mall;Seafood Restaurant;Train Station;Multiplex;Airport Terminal
181822,0,Chinese Restaurant,Seafood Restaurant;Coffee Shop;Hospital;Hotel;Asian Restaurant
238389,0,Gym,Caf;Nightclub;Boutique;Restaurant;Government Building
8253,0,Bus Station,Mall;Subway;Bus Line;High School;Hospital
152374,0,Mall,Hospital;Multiplex;Italian Restaurant;Event Space;Japanese Restaurant
62076,2,Asian Restaurant,Caf;Japanese Restaurant;Chinese Restaurant;Airport;Dessert Shop
156521,0,Mall,Italian Restaurant;Multiplex;Coffee Shop;Flea Market;Hotel
122616,0,Mall,Airport;Japanese Restaurant;Subway;Department Store;Park
218421,0,Mall,Chinese Restaurant;Restaurant;Airport Terminal;Burger Joint;Food Court
221896,0,Grocery Store,Bus Station;Food Court;Coffee Shop;Fast Food Restaurant;Asian Restaurant
57517,0,Mall,Food Court;Nightclub;Coffee Shop;Flea Market;Furniture / Home Store
43668,0,Fast Food Restaurant,Subway;Bus Station;Department Store;Mall;Airport Terminal
13409,0,Clothing Store,Mall;Food Court;Bus Station;Flea Market;Park
83197,0,Food Court,Mall;Airport Terminal;Subway;Airport;Asian Restaurant
86730,0,Food Court,Mall;Coffee Shop;Airport Terminal;Subway;Train Station
42025,0,Mall,University;Multiplex;Nightclub;Burger Joint;Chinese Restaurant
105413,0,Nightclub,Subway;Asian Restaurant;Burger Joint;Hotel;Multiplex
212595,0,Food Court,Resort;Seafood Restaurant;American Restaurant;Coffee Shop;Mall
122431,0,General Entertainment,Coffee Shop;General College & University;University;Mall;Tea Room
98033,0,Mall,Coffee Shop;Food Court;Chinese Restaurant;Flea Market;Nightclub
252729,0,Church,Multiplex;Restaurant;American Restaurant;Mall;Coffee Shop
150926,0,Mall,Bus Station;Food Court;Multiplex;Event Space;Fast Food Restaurant
225281,0,Bus Line,Bus Station;Subway;Train Station;Fast Food Restaurant;Food Court
39182,0,Subway,Mall;Nightclub;Fast Food Restaurant;Food Court;Coffee Shop
25478,2,Mall,Food Court;Asian Restaurant;Restaurant;Chinese Restaurant;Bus Station
196661,0,Subway,Train Station;Bus Station;High School;Boutique;Clothing Store
95058,2,Mall,Department Store;Furniture / Home Store;Clothing Store;Boutique;Coffee Shop
111347,2,Mall,Dessert Shop;Multiplex;Chinese Restaurant;General Entertainment;Japanese Restaurant
209574,0,Mall,Airport Terminal;Fast Food Restaurant;Food Court;Chinese Restaurant;Grocery Store
244922,2,Mall,Food Court;Chinese Restaurant;Bar;Ramen /  Noodle House;American Restaurant
150957,0,Mall,Food Court;Coffee Shop;Fast Food Restaurant;Fried Chicken Joint;Japanese Restaurant
202028,0,High School,Hospital;Fast Food Restaurant;Coffee Shop;Mall;Airport Terminal
113557,0,Mall,Park;Gym
122764,2,Mall,Chinese Restaurant;Sushi Restaurant;Coffee Shop;Food Court;Multiplex
40776,0,Train Station,Mall;General College & University;Chinese Restaurant;Fast Food Restaurant;American Restaurant
174983,0,Mall,Food Court;Multiplex;Church;Fast Food Restaurant;Flea Market
221876,0,Mall,Sushi Restaurant;Coffee Shop;Chinese Restaurant;Gym;Japanese Restaurant
90256,0,Mall,Chinese Restaurant;Boutique;Coffee Shop;Japanese Restaurant;Nightclub
199386,2,Sushi Restaurant,Dessert Shop;Mall;Restaurant;Ramen /  Noodle House;University
86739,0,Mall,Subway;Food Court;Fast Food Restaurant;Grocery Store;Multiplex
24323,0,Mall,Subway;Train Station;Bus Station;Fast Food Restaurant;Asian Restaurant
105512,0,Mall,Clothing Store;Chinese Restaurant;Department Store;Caf;Hotel
139083,0,High School,Mall;Food Court;American Restaurant;Burger Joint;Asian Restaurant
70438,0,Bus Station,Bus Line;Mall;Trade School;Asian Restaurant;Food Court
28891,2,Bus Station,Mall;Burger Joint;High School;Subway;Bus Line
118695,0,Trade School,Bus Station;Mall;College Academic Building;Train Station;College Cafeteria
45021,4,Train Station,Subway;Mall;Food Court;Bus Line;Burger Joint
89553,0,Trade School,Train Station;College Academic Building;College Cafeteria;Subway;Mall
2877,2,Mall,Hotel;Bus Station;Food Court;Caf;General College & University
184272,0,Asian Restaurant,Japanese Restaurant;Caf;Coffee Shop;Furniture / Home Store;Hospital
224598,0,College Academic Building,General College & University;Government Building;Hotel;Nightclub;Tea Room
107485,0,Mall,Food Court;Fast Food Restaurant;Hospital;Bar;Dessert Shop
31623,2,Mall,High School;Fast Food Restaurant;Bus Station;Coffee Shop;Food Court
260347,0,Trade School,Mall;Fast Food Restaurant;Subway;Bus Station;Fried Chicken Joint
76631,0,Caf,Trade School;Bar;College Cafeteria;Tea Room;Mall
53658,0,Mall,Department Store;Clothing Store;General College & University;Flea Market;Hotel
238460,0,Nightclub,Mall
185906,0,Bus Station,Bus Line;Mall;Train Station;Clothing Store;Airport
10474,0,Mall,Japanese Restaurant;Flea Market;Bus Station;Burger Joint;Food Court
209386,0,Church,Mall;Coffee Shop;Food Court;Italian Restaurant;Japanese Restaurant
212882,0,Mall,Coffee Shop;Subway;Hotel;General Entertainment;Multiplex
170699,0,Bus Station,Mall;College Academic Building;General College & University;Subway;Chinese Restaurant
248210,0,Mall,Resort;Boutique;Caf;Chinese Restaurant;Coffee Shop
142258,0,Mall,High School;Boutique;Clothing Store;Airport Terminal;Event Space
41081,2,Mall,Train Station;Japanese Restaurant;Fast Food Restaurant;Asian Restaurant;Multiplex
48954,0,Mall,Trade School;Subway;Chinese Restaurant;Food Court;Government Building
164225,0,Mall,Coffee Shop;High School;Subway;Fast Food Restaurant;Burger Joint
240964,0,Mall,Asian Restaurant;American Restaurant;Food Court;Restaurant;Department Store
174478,0,Mall,Subway;Airport Terminal;Caf;Food Court;Fried Chicken Joint
60380,0,Subway,Mall;Bus Line;Bus Station;Tea Room;High School
168398,0,Asian Restaurant,Caf;Japanese Restaurant;Seafood Restaurant;Fast Food Restaurant;Food Court
78766,2,Mall,Subway;Clothing Store;Boutique;Caf;Dessert Shop
19386,2,Chinese Restaurant,Mall;Gym;Italian Restaurant;Japanese Restaurant;Caf
216140,0,Mall,Italian Restaurant;Food Court;Chinese Restaurant;Clothing Store;Multiplex
249134,0,Mall,Seafood Restaurant;Chinese Restaurant;Multiplex;General Entertainment;Japanese Restaurant
81858,2,Hotel,Caf;Chinese Restaurant;Coffee Shop;Mall;Food Court
64335,0,Mall,Food Court;Multiplex;Dessert Shop;Fast Food Restaurant;Ramen /  Noodle House
135822,0,Mall,Department Store;Food Court;Government Building;Asian Restaurant;Multiplex
234818,0,Fried Chicken Joint,Food Court;Hospital;Asian Restaurant;Fast Food Restaurant;Flea Market
58912,0,Mall,Government Building;Subway;Church;Food Court;Airport
107428,0,Mall,Restaurant;Boutique;Department Store;Fast Food Restaurant;Food Court
186656,0,Mall,Chinese Restaurant;American Restaurant;Coffee Shop;Event Space;Fast Food Restaurant
194150,0,Mall,Multiplex;Hotel;Asian Restaurant;General College & University;Caf
260366,0,Mall,High School;Bus Station;Fried Chicken Joint;Subway;Event Space
17593,0,Mall,Food Court;Nightclub;Coffee Shop;Bar;Caf
33914,0,Mall,Multiplex;Burger Joint;Coffee Shop;Department Store
85717,0,Food Court,Japanese Restaurant;Nightclub;Restaurant;Airport Terminal;Chinese Restaurant
31165,0,Mall,Subway;Airport Terminal;Chinese Restaurant;Food Court;Asian Restaurant
181228,2,Mall,Ice Cream Shop;Chinese Restaurant;University;Japanese Restaurant;American Restaurant
162184,0,Chinese Restaurant,Mall;Hotel;Church;Japanese Restaurant;Park
252814,0,Mall,Chinese Restaurant;Park;General Entertainment;Japanese Restaurant;Event Space
60830,0,Mall,Boutique;American Restaurant;General Entertainment;Department Store;Dessert Shop
218285,2,Caf,Dessert Shop;Food Court;Mall;Park;Furniture / Home Store
64349,2,Japanese Restaurant,Caf;Mall;Coffee Shop;Ramen /  Noodle House;Chinese Restaurant
24999,0,Mall,Caf;Food Court;Japanese Restaurant;Subway;Coffee Shop
221956,0,Mall,Subway;Fast Food Restaurant;Government Building;Food Court;Bus Line
121464,0,High School,Food Court;Caf;Asian Restaurant;Burger Joint;Bus Station
74478,0,Bus Station,Hospital;Subway;Mall;Airport;Grocery Store
147391,0,Park,American Restaurant;Caf;Asian Restaurant;Burger Joint;College Academic Building
109811,0,University,Mall;Food Court
81046,0,Train Station,Subway;Bus Station;Dessert Shop;School;Italian Restaurant
150369,0,Mall,Coffee Shop;Bar;Dessert Shop;Ice Cream Shop;Nightclub
53390,0,Mall,Department Store;Hotel;Food Court;Hospital;Subway
125637,0,Subway,Mall;Train Station;High School;Bus Station;School
43391,2,Mall,Church;Caf;Food Court;Japanese Restaurant;Multiplex
24109,0,Mall,Resort;Fast Food Restaurant;Hotel;Food Court;Ice Cream Shop
80292,0,Mall,Trade School;General Entertainment;Food Court;Flea Market;Fried Chicken Joint
118435,2,Japanese Restaurant,Caf;Ramen /  Noodle House;Chinese Restaurant;College Academic Building;Asian Restaurant
28616,0,Mall,Subway;Train Station;Department Store;Furniture / Home Store;High School
100788,2,Mall,Chinese Restaurant;Tea Room;Coffee Shop;Furniture / Home Store;Japanese Restaurant
117522,0,Bus Station,Subway;Mall;Train Station;General College & University;Asian Restaurant
99087,2,Mall,Bar;Food Court;Coffee Shop;Nightclub;Burger Joint
207520,0,Mall,Church;Coffee Shop;Japanese Restaurant;Asian Restaurant;Caf
25572,0,Mall,Subway;Coffee Shop;Flea Market;Furniture / Home Store;Burger Joint
238369,0,Mall,Chinese Restaurant;Grocery Store;Airport Terminal;Food Court;Caf
102166,0,Mall,Multiplex;Hotel;Chinese Restaurant;Event Space;Furniture / Home Store
19787,0,Mall,Subway;Coffee Shop;Flea Market;Japanese Restaurant;Tea Room
172886,0,Church,Mall;Fast Food Restaurant;Coffee Shop;Seafood Restaurant;Airport Terminal
188359,0,Mall,Nightclub;Restaurant;Bar;Dessert Shop;Subway
256594,0,Mall,Coffee Shop;Bus Station;Subway;Asian Restaurant;Fried Chicken Joint
112416,0,Mall,Food Court;Seafood Restaurant;Chinese Restaurant;Subway;Fast Food Restaurant
238510,0,Mall,Bar;Nightclub;Food Court;Coffee Shop;Japanese Restaurant
124238,0,Bus Station,Mall;Church;Coffee Shop;Food Court;Grocery Store
191217,0,Church,Food Court;Fast Food Restaurant;Asian Restaurant;Burger Joint;Hotel
147368,0,Mall,Clothing Store;Bus Station;Fast Food Restaurant;Hospital;Ramen /  Noodle House
221,1,Bus Station,Mall;Park;Subway;Clothing Store;Fast Food Restaurant
102842,0,Government Building,General Entertainment;Hotel;Chinese Restaurant;Nightclub;Park
39863,2,Coffee Shop,Mall;Chinese Restaurant;Church;Multiplex;Bar
86879,0,Bus Station,Mall;Fast Food Restaurant;High School;Bus Line;Chinese Restaurant
104441,2,Mall,Department Store;Food Court;Boutique;Sushi Restaurant;Japanese Restaurant
95044,0,Mall,Food Court;Chinese Restaurant;Coffee Shop;Hotel;Fast Food Restaurant
7541,2,Mall,Food Court;Burger Joint;Asian Restaurant;Caf;Coffee Shop
90419,2,Japanese Restaurant,Mall;Caf;Dessert Shop;Chinese Restaurant;Hotel
256620,0,Trade School,Bus Station;Fast Food Restaurant;College Cafeteria;Fried Chicken Joint;Mall
170694,2,Chinese Restaurant,Sushi Restaurant;Mall;Seafood Restaurant;Fried Chicken Joint;Multiplex
354,4,Subway,Bus Station;Bus Line;Mall;General Entertainment;Train Station
129909,2,Chinese Restaurant,Japanese Restaurant;Multiplex;Burger Joint;American Restaurant;Boutique
191607,0,Asian Restaurant,Chinese Restaurant;Food Court;Government Building;Bus Station;Japanese Restaurant
111371,0,Mall,Fried Chicken Joint;Burger Joint;Fast Food Restaurant;Caf
256587,0,Mall,Caf;Hotel;Coffee Shop;Asian Restaurant;Chinese Restaurant
32945,2,Mall,Food Court;Subway;Multiplex;Fast Food Restaurant;General Entertainment
8127,0,Mall,Subway;Flea Market;Train Station;Burger Joint;Bus Station
77211,2,Mall,Multiplex;American Restaurant;Caf;Chinese Restaurant;Asian Restaurant
101029,0,Mall,Coffee Shop;Chinese Restaurant;Hotel;Asian Restaurant;Flea Market
191377,0,Subway,Mall;Train Station;Coffee Shop;Bus Station;Flea Market
228596,0,Mall,Gym;Government Building;High School;Fast Food Restaurant;Nightclub
264394,2,Japanese Restaurant,Ramen /  Noodle House;Mall;Chinese Restaurant;Caf;Seafood Restaurant
127046,0,Fast Food Restaurant,Chinese Restaurant;Coffee Shop;High School;Food Court;Mall
57025,0,Mall,Multiplex;Nightclub;Bus Station;Japanese Restaurant;Bar
225420,0,Mall,General Entertainment;High School;Church;Fast Food Restaurant;Ice Cream Shop
166540,0,Fried Chicken Joint,Mall;Dessert Shop;Food Court;Hospital;Flea Market
116260,0,High School,Mall;Fast Food Restaurant;Bus Station;Fried Chicken Joint;Tea Room
174670,0,Bus Station,Bus Line;Train Station;College Academic Building;Mall;Chinese Restaurant
